rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
997,"It costs more, but the scythe adds some je ne sais quoi.",1.3888888888888888,0.0504940699525769,162,113,35,14
998,I’ll never understand why he just didn’t use a lawn mower.,1.3888888888888888,0.0489519011701556,162,111,39,12
999,He wanted to be buried in a suit but all I could find was his Halloween costume.,1.3888888888888888,0.0527228110847697,162,116,29,17
1000,You know we dated briefly in college.,1.3888888888888888,0.0504940699525769,162,113,35,14
1001,We’re screwed.,1.3888888888888888,0.0489519011701556,162,111,39,12
1002,Another victim of automation.,1.3888888888888888,0.0504940699525769,162,113,35,14
1003,He just asked about you last week,1.3888888888888888,0.0489519011701556,162,111,39,12
1004,"So, what other things could do us part?",1.3888888888888888,0.0512477544530222,162,114,33,15
1005,He was in my kitchen and Alexa started laughing...,1.3888888888888888,0.0504940699525769,162,113,35,14
1006,Only taxes remain now,1.3888888888888888,0.0512477544530222,162,114,33,15
1007,Death can't do us apart anymore.,1.3888888888888888,0.0465429363047509,162,108,45,9
1008,I wonder where that leaves us now?,1.3888888888888888,0.0481623026035005,162,110,41,11
1009,"Well, at least we can still count on taxes.",1.3888888888888888,0.0519905142557639,162,115,31,16
1010,Falling asleep on the job again?,1.3888888888888888,0.0519905142557639,162,115,31,16
1011,He was cutting coroners.,1.3888888888888888,0.0534450750283114,162,117,27,18
1012,"Surely, he saw this coming.",1.3888888888888888,0.0534450750283114,162,117,27,18
1013,"Yes, suicide is tragic. But he died doing what he loved most.",1.3888888888888888,0.0534450750283114,162,117,27,18
1014,We always thought he'd be the last to go.,1.3888888888888888,0.0512477544530222,162,114,33,15
1015,This is a game changer.,1.3888888888888888,0.0497289640378141,162,112,37,13
1016,I hate tautology,1.3888888888888888,0.0512477544530222,162,114,33,15
1017,"That's some ironic shit, right there.",1.3888888888888888,0.0527228110847697,162,116,29,17
1018,Life finally caught up with him.,1.3888888888888888,0.0541577074928709,162,118,25,19
1019,He didn't see it coming.,1.3888888888888888,0.0519905142557639,162,115,31,16
1020,I wonder if Breitbart will survive without him?,1.3888888888888888,0.0548610838116136,162,119,23,20
1021,I understand it was a suicide.,1.3888888888888888,0.0519905142557639,162,115,31,16
1022,Now the only thing for sure is taxes.,1.3888888888888888,0.0527228110847697,162,116,29,17
1023,Marjorie kept her sense of humor to the end.,1.3888888888888888,0.0534450750283114,162,117,27,18
1024,I guess that this proves that you do reap what you sow.,1.3888888888888888,0.0512477544530222,162,114,33,15
1025,I guess he took a selfie.,1.3888888888888888,0.0519905142557639,162,115,31,16
1026,He loved a good funeral.,1.3888888888888888,0.0481623026035005,162,110,41,11
1027,"It's a shame, he was so good in the Ingmar Bergman movie.",1.3888888888888888,0.0497289640378141,162,112,37,13
1028,Looks like you won't be needing that cardiac by-pass surgery.,1.3875,0.050147189014318,160,111,36,13
1029,I just hope he was wearing clean underwear...,1.3875,0.046061467682125,160,106,46,8
1030,I keep expecting him to sit up and be dead.,1.3875,0.0516911333832046,160,113,32,15
1031,"Yes, death does become him",1.3875,0.0516911333832046,160,113,32,15
1032,"Yeah, we made a bundle on the sale of this casket, but I still say our business is in trouble.",1.3875,0.049357109050637,160,110,38,12
1033,Redundant.,1.3875,0.0477377367439425,160,108,42,10
1034,"Still, he wasn't our worst president.",1.3875,0.0539242276443902,160,116,26,18
1035,He touched billions.,1.3875,0.0509250126974848,160,112,34,14
1036,"Suicide, obviously.",1.3875,0.0509250126974848,160,112,34,14
1037,"As they say, you reap what you sow.",1.3875,0.0477377367439425,160,108,42,10
1038,I'd say he's had it coming for a very long time.,1.3875,0.049357109050637,160,110,38,12
1039,They say his job killed him.,1.3875,0.0477377367439425,160,108,42,10
1040,I told him not to take his work home.,1.3875,0.050147189014318,160,111,36,13
1041,Does this mean I will be married to you forever?,1.3875,0.0524460639385026,160,114,30,16
1042,I heard he worked himself to death.,1.3875,0.0516911333832046,160,113,32,15
1043,If only he'd had a gun...,1.3875,0.0531902808306439,160,115,28,17
1044,They say he took his own life.,1.3875,0.0524460639385026,160,114,30,16
1045,Rumor is it was self-inflicted,1.3875,0.0509250126974848,160,112,34,14
1046,"Now, that's Karma.",1.3875,0.049357109050637,160,110,38,12
1047,"Just think, had it not killed him it would have made him stronger.",1.3875,0.0546483181739866,160,117,24,19
1048,Suicide. But he died doing what he loved.,1.3875,0.0531902808306439,160,115,28,17
1049,They say he left everything to Chance.,1.3875,0.0524460639385026,160,114,30,16
1050,I guess we have time to spend the kids’ inheritance.,1.3875,0.0477377367439425,160,108,42,10
1051,Overaccessorized - as usual.,1.3865030674846626,0.0509882294613789,163,115,33,15
1052,I guess it's just taxes we can be sure of now.,1.3860759493670889,0.050574928502911,158,110,35,13
1053,"'Well Margaret, we're going to need to revisit our marriage vows.'",1.3860759493670889,0.0558766765176553,158,117,21,20
1054,"Apparently, he worked himself to death.",1.3860759493670889,0.050574928502911,158,110,35,13
1055,"Oh man, now we are really never getting rid of your mother",1.3860759493670889,0.050574928502911,158,110,35,13
1056,I always thought that it'd be taxes.,1.3860759493670889,0.0513658354176977,158,111,33,14
1057,Who the hell parts us now?,1.3860759493670889,0.0513658354176977,158,111,33,14
1058,They say there is nothing worse than outliving your child but I'm oddly ok with this,1.3860759493670889,0.0489547963217871,158,108,39,11
1059,Kudos to the mortician for getting the grim expression off his face.,1.3860759493670889,0.0489547963217871,158,108,39,11
1060,"Apparently, irony isn't dead after all.",1.3860759493670889,0.0489547963217871,158,108,39,11
1061,I always told him his line of work was killing him.,1.3860759493670889,0.0497714550519784,158,109,37,12
1062,I would never have believed it... Your Mother actually outlived him!,1.3860759493670889,0.0489547963217871,158,108,39,11
1063,Cancel the life insurance and take the reverse mortgage.,1.3860759493670889,0.050574928502911,158,110,35,13
1064,"Maybe we'll get lucky with taxes, too.",1.3860759493670889,0.053668668824635,158,114,27,17
1065,"Well, we reap what we reap.",1.3860759493670889,0.053668668824635,158,114,27,17
1066,Getting him in there was quite an undertaking.,1.3860759493670889,0.0513658354176977,158,111,33,14
1067,We won.,1.3860759493670889,0.0497714550519784,158,109,37,12
1068,He really worked himself to death.,1.3860759493670889,0.0497714550519784,158,109,37,12
1069,Now he is the grim sleeper.,1.3860759493670889,0.0529121947978431,158,113,29,16
1070,He finally reaped what he sowed.,1.3860759493670889,0.050574928502911,158,110,35,13
1071,I want a divorce.,1.3860759493670889,0.050574928502911,158,110,35,13
1072,Well I guess pigs can fly now too.,1.3860759493670889,0.0489547963217871,158,108,39,11
1073,I guess there may be rest for the wicked after all!,1.3860759493670889,0.0497714550519784,158,109,37,12
1074,Now that's irony!,1.3860759493670889,0.050574928502911,158,110,35,13
1075,At least he died doing what he loved most.,1.3860759493670889,0.0521447476093369,158,112,31,15
1076,I'm surprised there aren't more people here.,1.3860759493670889,0.0551504970383336,158,116,23,19
1077,It's amazing what they can do with makeup - he looks so death-like.,1.3860759493670889,0.0513658354176977,158,111,33,14
1078,He reaped what he reaped.,1.3860759493670889,0.0489547963217871,158,108,39,11
1079,I told him he was working too hard.,1.3860759493670889,0.0497714550519784,158,109,37,12
1080,I guess he has a lot of angry people waiting for him.,1.3860759493670889,0.0521447476093369,158,112,31,15
1081,Well he can’t sleep out here. I’ll go make up the daybed.,1.3856209150326797,0.0533728109556401,153,109,29,15
1082,"John, you have to absolutely promise me you won't use this mortician if I go first.",1.3856209150326797,0.0541724677424981,153,110,27,16
1083,"Honey. When we said you could be whatever you want, we meant like a doctor, or an astronaut...",1.3856209150326797,0.0517364313158096,153,107,33,13
1084,"No, just taking a quick nippity nap before heading back to work.",1.3856209150326797,0.0508985168083509,153,106,35,12
1085,I warned you not to mess with us.,1.3850931677018634,0.049108600498829,161,111,38,12
1086,"Well, they did a beautiful job. He doesn’t look a day older than the 15th century.",1.3850931677018634,0.0536422702005644,161,117,26,18
1087,Now what?,1.3846153846153846,0.0510125257988859,156,109,34,13
1088,"Sickle cell, apparently...",1.3846153846153846,0.0526089703402337,156,111,30,15
1089,Let's cancel our life insurance policy.,1.3846153846153846,0.0518168966102833,156,110,32,14
1090,I don't like the looks of this Harold. Who's going to put us out of our misery now?,1.3846153846153846,0.0526089703402337,156,111,30,15
1091,I wish this happened when I was 25. Now I'll be old forever.,1.3846153846153846,0.0526089703402337,156,111,30,15
1092,This is how I always pictured death.,1.3836477987421385,0.0510994806751873,159,112,33,14
1093,So you DO reap what you sow.,1.3836477987421385,0.0533853108352276,159,115,27,17
1094,I told him his job was killing him.,1.3836477987421385,0.0533853108352276,159,115,27,17
1095,Oh that reminds me - don't forget to bury me with my 7-iron,1.3831168831168832,0.053084193319157,154,110,29,15
1096,I thought this was Jim Reaper's funeral.,1.3831168831168832,0.0522785724988931,154,109,31,14
1097,I guess this means no more Grim Reaper caption contests,1.3831168831168832,0.0546598248807372,154,112,25,17
1098,Well now what?,1.3831168831168832,0.0489236077086263,154,105,39,10
1099,"He said, he likes to try them out before the day starts.",1.3831168831168832,0.0538777692389843,154,111,27,16
1100,I'll miss Mr. Gallagher's quirky sense of humor.,1.3831168831168832,0.0514603410861063,154,108,33,13
1101,"He looks good. Grim, but good.",1.3831168831168832,0.0506288876717116,154,107,35,12
1102,"With the political climate, can you blame him?",1.3831168831168832,0.0522785724988931,154,109,31,14
1103,I can't help wondering who came for him,1.3831168831168832,0.0546598248807372,154,112,25,17
1104,Well - that's pretty grim . . .,1.3831168831168832,0.0489236077086263,154,105,39,10
1105,They are expecting a large turn out for this one,1.3806451612903226,0.0519989750003192,155,110,31,14
1106,Does it mean that we are out of business now?,1.3806451612903226,0.0503618808223152,155,108,35,12
1107,Remind me to cancel our life insurance policies.,1.3806451612903226,0.0519989750003192,155,110,31,14
1108,He never visited.,1.3790849673202614,0.0507990299825861,153,107,34,12
1109,And I thought he'd bury us all...,1.3790849673202614,0.0507990299825861,153,107,34,12
1110,Our long term care insurance isn’t going to like this.,1.3790849673202614,0.0490769072289675,153,105,38,10
1111,Now all we have left is taxes.,1.3790849673202614,0.0571711110895679,153,115,18,20
1112,Really? Black lipstick?,1.3790849673202614,0.0532779446224064,153,110,28,15
1113,The kids are not going to be happy.,1.3790849673202614,0.0540790041993536,153,111,26,16
1114,Seems a bit of a busman's holiday to me.,1.3790849673202614,0.0507990299825861,153,107,34,12
1115,I don't know. It just seems redundant.,1.3790849673202614,0.0532779446224064,153,110,28,15
1116,"You have to admit, it suits him.",1.3790849673202614,0.0532779446224064,153,110,28,15
1117,I thought he'd be the last one let go by the White House.,1.3790849673202614,0.0507990299825861,153,107,34,12
1118,How will our retirement account last for eternity?,1.3790849673202614,0.0481927744704035,153,104,40,9
1119,He took the election results pretty hard.,1.3790849673202614,0.0532779446224064,153,110,28,15
1120,At least he finally found himself.,1.3790849673202614,0.0524646554470979,153,109,30,14
1121,"Looks like a cheap trick to me, Herb. If he makes a move, slam the lid and run for it!",1.3790849673202614,0.0524646554470979,153,109,30,14
1122,Does this mean I can start smoking again?,1.3790849673202614,0.0524646554470979,153,109,30,14
1123,"You have to admit, he touched millions of lives.",1.3790849673202614,0.0507990299825861,153,107,34,12
1124,People are saying he worked himself to death.,1.3790849673202614,0.0524646554470979,153,109,30,14
1125,They did a great job putting your mother in her favorite outfit.,1.3790849673202614,0.0548683698245101,153,112,24,17
1126,The note said he just couldn't live with himself.,1.3790849673202614,0.0516385588410171,153,108,32,13
1127,I've never seen him looking so grim.,1.3790849673202614,0.0499453915308128,153,106,36,11
1128,Never drink and scythe.,1.3790849673202614,0.0516385588410171,153,108,32,13
1129,I heard the NRA found his replacement in a matter of minutes.,1.3790849673202614,0.0524646554470979,153,109,30,14
1130,"So what is the past tense? ""Reaped?"" ""Reapt?""",1.3790849673202614,0.0532779446224064,153,110,28,15
1131,They did a really good job. He looks so death like.,1.3790849673202614,0.0548683698245101,153,112,24,17
1132,So... this is life after Death?,1.3790849673202614,0.0532779446224064,153,110,28,15
1133,I guess the job got to him.,1.3790849673202614,0.0499453915308128,153,106,36,11
1134,I told him to buy a lawn mower.,1.3790849673202614,0.0516385588410171,153,108,32,13
1135,"He worked full-time, right up to the end!",1.3790849673202614,0.0507990299825861,153,107,34,12
1136,Our retirement years just got longer.,1.3790849673202614,0.0490769072289675,153,105,38,10
1137,I told him this would happen if he kept taking his work home with him.,1.3790849673202614,0.0499453915308128,153,106,36,11
1138,Must have been suicide,1.3790849673202614,0.0516385588410171,153,108,32,13
1139,"You know what they say, Harold...You reap what you sow.",1.3790849673202614,0.0548683698245101,153,112,24,17
1140,"Yes, we all see the irony, Henry...",1.3790849673202614,0.0499453915308128,153,106,36,11
1141,Thankfully he never got around to making a succession plan.,1.3790849673202614,0.0516385588410171,153,108,32,13
1142,They say he had a death wish.,1.3790849673202614,0.0499453915308128,153,106,36,11
1143,He was always a little obsessed with death...,1.3790849673202614,0.0481927744704035,153,104,40,9
1144,"Gosh, Harvey, I guess you really do reap what you sow.",1.3790849673202614,0.0481927744704035,153,104,40,9
1145,"Now, that's a scythe for sore eyes.",1.3790849673202614,0.0507990299825861,153,107,34,12
1146,Now how will we get out of here?,1.3790849673202614,0.0532779446224064,153,110,28,15
1147,I told you we would regret buying life insurance.,1.3790849673202614,0.0507990299825861,153,107,34,12
1148,I guess now we just wait for Bannon.,1.3790849673202614,0.0524646554470979,153,109,30,14
1149,He died like he lived.,1.3790849673202614,0.0481927744704035,153,104,40,9
1150,He was walking toward me muttering something when he slipped on a banana peel.,1.3790849673202614,0.0524646554470979,153,109,30,14
1151,At least we still have taxes,1.3790849673202614,0.0516385588410171,153,108,32,13
1152,"Well, you sow what you reap.",1.3790849673202614,0.0516385588410171,153,108,32,13
1153,I bet he didn't see it coming.,1.3790849673202614,0.0516385588410171,153,108,32,13
1154,"Well, I guess it's true that you only reap what you sow.",1.3790849673202614,0.0540790041993536,153,111,26,16
1155,He mumbled something about too many damn people on earth now and not being able to keep up.,1.3783783783783785,0.0483268554839603,148,100,40,8
1156,He looks strangely lifelike.,1.3774834437086092,0.0512464691977565,151,106,33,12
1157,Worst case scenario: We live forever and Trump becomes president for life.,1.3774834437086092,0.0529414870091284,151,108,29,14
1158,Didn't see that coming.,1.3774834437086092,0.0521008716432572,151,107,31,13
1159,He does not look as grim in there,1.3774834437086092,0.0512464691977565,151,106,33,12
1160,I guess it's true - you reap what you sow,1.3774834437086092,0.0512464691977565,151,106,33,12
1161,"Under the circumstances, I guess it has to be suicide.",1.3774834437086092,0.0537689619342634,151,109,27,15
1162,I always thought we would go first,1.3774834437086092,0.0476759868511854,151,102,41,8
1163,You reap what you sow.,1.3771929824561404,0.0576278350912176,114,79,27,8
1164,"Well, he had a good run.",1.3766233766233766,0.0505280847711719,154,108,34,12
1165,He always did have the right clothes for every occasion.,1.375886524822695,0.0556248534870045,141,102,25,14
1166,I heard it was from unnatural causes.,1.3758389261744963,0.0559181319532926,149,110,22,17
1167,He looks so grim and peaceful.,1.3758389261744963,0.0517045827109147,149,105,32,12
1168,Now do you understand the meaning of the word “irony”?,1.3758389261744963,0.0508199680415347,149,104,34,11
1169,I suppose Taxes with be next.,1.3758389261744963,0.0534298916005285,149,107,28,14
1170,Such a shock. I never dreamed he'd go first.,1.3758389261744963,0.0542719820718889,149,108,26,15
1171,"You know, it is ironic.",1.3758389261744963,0.0542719820718889,149,108,26,15
1172,I guess we can finally try hang-gliding.,1.3758389261744963,0.0517045827109147,149,105,32,12
1173,I was actually counting on him,1.3758389261744963,0.0525743149729697,149,106,30,13
1174,He looks just like he did when he was alive.,1.3758389261744963,0.0517045827109147,149,105,32,12
1175,Does this mean we can finally cancel our term life policy?,1.3758389261744963,0.0508199680415347,149,104,34,11
1176,I've never seen him looking so grim.,1.3758389261744963,0.0517045827109147,149,105,32,12
1177,I can't imagine he saw this coming.,1.3758389261744963,0.0499196797883902,149,103,36,10
1178,I can't believe he slipped on a banana peel.,1.3758389261744963,0.0525743149729697,149,106,30,13
1179,"Ooh, the irony. Right? Is this irony?",1.3758389261744963,0.0534298916005285,149,107,28,14
1180,There’s evidently a bidding war for his business. I hear its down to big tobacco and the gun manufacturers.,1.3758389261744963,0.0542719820718889,149,108,26,15
1181,Death really becomes him,1.3758389261744963,0.0499196797883902,149,103,36,10
1182,"Well, this was unforeseen.",1.3758389261744963,0.0525743149729697,149,106,30,13
1183,He was waiting for Godot.,1.3758389261744963,0.0525743149729697,149,106,30,13
1184,"Hank, I was going to just wait this thing out, but given the circumstances... I want a divorce.",1.3758389261744963,0.0525743149729697,149,106,30,13
1185,He wants to get a better feel for the customer experience.,1.3758389261744963,0.0499196797883902,149,103,36,10
1186,Don't even think of burying me in my work uniform.,1.3758389261744963,0.0542719820718889,149,108,26,15
1187,"He wanted cremation, but we felt he'd look like death warmed over.",1.3758389261744963,0.0542719820718889,149,108,26,15
1188,He never did find that work/life balance,1.3758389261744963,0.0517045827109147,149,105,32,12
1189,"For years, he lifted a lot of peoples' spirits.",1.3758389261744963,0.0499196797883902,149,103,36,10
1190,"As soon as your nap is over, that's Seymour's spot",1.3758389261744963,0.0534298916005285,149,107,28,14
1191,Did they have to make him look so grim?,1.3758389261744963,0.0517045827109147,149,105,32,12
1192,I guess a divorce is now our only way out.,1.3758389261744963,0.0551012047016999,149,109,24,16
1193,Death really does become him.,1.3758389261744963,0.0517045827109147,149,105,32,12
1194,"Live by the scythe, die by the scythe.",1.3758389261744963,0.0534298916005285,149,107,28,14
1195,I never though I'd live to see it. Now I guess we all will...,1.3758389261744963,0.046143206909648,149,99,44,6
1196,"I can't tell you how many times I told him, ""Look before you reap.""",1.3758389261744963,0.0534298916005285,149,107,28,14
1197,He doesn't look grim at all. Kind of peaceful.,1.3758389261744963,0.0499196797883902,149,103,36,10
1198,He looks much grimmer in real life.,1.3758389261744963,0.0499196797883902,149,103,36,10
1199,"The only thing certain is death and... Wait, do we still have to pay taxes?",1.3758389261744963,0.0517045827109147,149,105,32,12
1200,He died like he lived—dead.,1.3758389261744963,0.0480685446736325,149,101,40,8
1201,"Soooo, I guess I've got no excuse NOT to try skydiving now.",1.3758389261744963,0.0499196797883902,149,103,36,10
1202,Goodbye social security.,1.3758389261744963,0.0525743149729697,149,106,30,13
1203,He always said his job was going to be the death of him.,1.3758389261744963,0.0499196797883902,149,103,36,10
1204,To hell with gluten free.,1.3758389261744963,0.0508199680415347,149,104,34,11
1205,He did this to himself.,1.3758389261744963,0.0508199680415347,149,104,34,11
1206,At least that's one less thing to worry about.,1.3758389261744963,0.049002854086351,149,102,38,9
1207,Why were we named next-of-kin?,1.3758389261744963,0.0551012047016999,149,109,24,16
1208,So does this mean we’re off the hook?,1.3758389261744963,0.0542719820718889,149,108,26,15
1209,"You reap what you sow, apparently.",1.3758389261744963,0.0499196797883902,149,103,36,10
1210,Does this mean your mother will be with us forever?,1.3758389261744963,0.0517045827109147,149,105,32,12
1211,I guess that what goes around actually does come around.,1.3741496598639455,0.0530593129074628,147,105,29,13
1212,"Oof, he looks like Death.",1.3741496598639455,0.0512729438006142,147,103,33,11
1213,"We're really stuck here now, aren't we.",1.3741496598639455,0.0494220481743708,147,101,37,9
1214,"You know, he just looks like hell.",1.3741496598639455,0.0556314170820653,147,108,23,16
1215,Now he knows what it feels like!,1.3741496598639455,0.0512729438006142,147,103,33,11
1216,"Now that death can't save us, I guess we'll have to vote.",1.3741496598639455,0.0556314170820653,147,108,23,16
1217,He was such a thoughtful boy...always around when someone wasn't feeling well...,1.3741496598639455,0.058089744765366,147,111,17,19
1218,"Bergman devotee, I see.",1.3741496598639455,0.0454949118615216,147,97,45,5
1219,"I suppose it's just taxes now, for eternity.",1.3741496598639455,0.0512729438006142,147,103,33,11
1220,No one ever thinks they're next.,1.3741496598639455,0.053930312870663,147,106,27,14
1221,"To be frank, he hadn't looked well for some time.",1.3741496598639455,0.0521737743133127,147,104,31,12
1222,"Well, there goes the mortuary business.",1.3741496598639455,0.0512729438006142,147,103,33,11
1223,He met his match.,1.3741496598639455,0.0530593129074628,147,105,29,13
1224,...and I was so looking forward to widowhood.,1.3741496598639455,0.0512729438006142,147,103,33,11
1225,He loved irony.,1.3741496598639455,0.0503560006937146,147,102,35,10
1226,"Does this count as ""Death do us part?""",1.3741496598639455,0.0530593129074628,147,105,29,13
1227,I don’t care what they say. It HAD to be suicide,1.3741496598639455,0.0547874676038522,147,107,25,15
1228,"Well, I guess our lifetime annuity was a good choice.",1.3741496598639455,0.053930312870663,147,106,27,14
1229,I hear the prime suspect is Mrs. Reaper.,1.3741496598639455,0.0530593129074628,147,105,29,13
1230,Don’t you dare bury ME in a hoodie!,1.3741496598639455,0.0521737743133127,147,104,31,12
1231,Remember how you worried we would outlive our savings?,1.3741496598639455,0.0494220481743708,147,101,37,9
1232,"Well, I guess the only thing in life that's sure now is taxes.",1.3741496598639455,0.053930312870663,147,106,27,14
1233,They did a great job; he looks so...death-like.,1.3734177215189871,0.0487563442289425,158,110,37,11
1234,Who knew — John Donne was right.,1.3733333333333333,0.0468675764690953,150,101,42,7
1235,It’s the third time we’ve caught him sleeping on the job.,1.373015873015873,0.0525346470516508,126,86,33,7
1236,He looks so life-like.,1.3724137931034484,0.0508027773117461,145,101,34,10
1237,"Yes, George, you might very well say 'Death becomes him'.",1.3724137931034484,0.0517369077467903,145,102,32,11
1238,Can't say I'm impressed with the mortician. He looks so lifelike.,1.3724137931034484,0.0535563115274562,145,104,28,13
1239,"Well, that's a scythe for sore eyes.",1.3724137931034484,0.0517369077467903,145,102,32,11
1240,"In the end, he succumbed to irony.",1.3724137931034484,0.055315905358694,145,106,24,15
1241,"I know the other reapers can be mean, but you need to get out of bed and get to school.",1.3716216216216215,0.0536243028690475,148,107,27,14
1242,Its been a rough flu season.,1.3714285714285714,0.0549154794304368,140,101,26,13
1243,"I warned him my meatloaf was to die for. ""Just one little bite"" he says..",1.3714285714285714,0.0567561426359504,140,103,22,15
1244,Well where else do you think he would nap?,1.3714285714285714,0.052032538976282,140,98,32,10
1245,Your side of the family is always so dramatic.....,1.3714285714285714,0.0539716125213609,140,100,28,12
1246,"Well, that explains the open casket.",1.3714285714285714,0.0549154794304368,140,101,26,13
1247,Eulogy was probably the greatest challenge.,1.3706293706293706,0.0531471123384743,143,102,29,12
1248,"See what happens when you take your work home with you, Earl?",1.3706293706293706,0.05496909734021,143,104,25,14
1249,He was never the same after that Monty Python movie.,1.3706293706293706,0.0522122829770819,143,101,31,11
1250,Wonder what killed him!,1.3706293706293706,0.0558578080364511,143,105,23,15
1251,Looks like overkill to me!,1.3706293706293706,0.0522122829770819,143,101,31,11
1252,A hoodie and a scythe. Which gang is that again?,1.3706293706293706,0.0558578080364511,143,105,23,15
1253,He lived a grim life.,1.3706293706293706,0.0512604080888881,143,100,33,10
1254,The irony is killing me.,1.3706293706293706,0.0540657803620548,143,103,27,13
1255,Didn't see that coming.,1.3706293706293706,0.05496909734021,143,104,25,14
1256,I love karma.,1.3706293706293706,0.0531471123384743,143,102,29,12
1257,This all seems redundant.,1.3706293706293706,0.0502905197944882,143,99,35,9
1258,"Poor guy, he never saw it coming",1.3706293706293706,0.0522122829770819,143,101,31,11
1259,His wife is just be scythe herself.,1.3706293706293706,0.0522122829770819,143,101,31,11
1260,Too bad he's a twin.,1.3706293706293706,0.0531471123384743,143,102,29,12
1261,Do we still have to do our taxes?,1.3706293706293706,0.0522122829770819,143,101,31,11
1262,Death becomes her.,1.3706293706293706,0.0502905197944882,143,99,35,9
1263,How long did that fellow say our money would last?,1.3706293706293706,0.0502905197944882,143,99,35,9
1264,Maybe I'll wait to file those taxes.,1.3703703703703705,0.0567258755370988,108,74,28,6
1265,So are taxes next?,1.36986301369863,0.052354753197264,146,104,30,12
1266,Does this mean we'll be married forever?,1.3688524590163935,0.0535943148624486,122,84,31,7
1267,"Suddenly, I'm less worried about your angina.",1.3687943262411348,0.0476513718999183,141,95,40,6
1268,"Honey, I had to take him out. He was comin' for you.",1.3687943262411348,0.0487028784214859,141,96,38,7
1269,Retirement proved fatal for him.,1.3687943262411348,0.0526995147692359,141,100,30,11
1270,Is this the end of death as we know it?,1.3687943262411348,0.0555084698464484,141,103,24,14
1271,more inevitable than ironic.,1.3687943262411348,0.0555084698464484,141,103,24,14
1272,"You say that, but once you realize what this means for the subways, you're going to miss him.",1.3687943262411348,0.0507405617994665,141,98,34,9
1273,I guess the only thing we can count on now is taxes.,1.3687943262411348,0.0517293121384694,141,99,32,10
1274,I guess now the only constant in life is taxes.,1.3687943262411348,0.0545882139486203,141,102,26,13
1275,Oh Great! Now we'll never sell those two cemetery plots.,1.3687943262411348,0.0507405617994665,141,98,34,9
1276,"Stay back, I think it's a trap.",1.3687943262411348,0.0526995147692359,141,100,30,11
1277,Yet another victim of automation.,1.3687943262411348,0.0517293121384694,141,99,32,10
1278,I knew someday his job would kill him.,1.3687943262411348,0.0545882139486203,141,102,26,13
1279,What got him? Taxes?,1.3687943262411348,0.0526995147692359,141,100,30,11
1280,Well Well Well...look at you...,1.3687943262411348,0.0507405617994665,141,98,34,9
1281,So natural. He looks like he could just sit right up and reap you.,1.3687943262411348,0.049732157495244,141,97,36,8
1282,I always hated that hoodie.,1.3687943262411348,0.053652175906543,141,101,28,12
1283,I should have salted that icy patch at my door.,1.3687943262411348,0.0555084698464484,141,103,24,14
1284,They did a good job. He looks like himself warmed-over.,1.3687943262411348,0.0564137159500044,141,104,22,15
1285,No. It’s a scythe. A sickle has a short handle.,1.3687943262411348,0.0507405617994665,141,98,34,9
1286,I guess all that is certain in our lives now is taxes.,1.3687943262411348,0.0555084698464484,141,103,24,14
1287,I knew your side of the family was evil.,1.3687943262411348,0.0545882139486203,141,102,26,13
1288,"We even outlived him? God, we're old.",1.3687943262411348,0.053652175906543,141,101,28,12
1289,I suppose this means your mother will always live with us.,1.3687943262411348,0.053652175906543,141,101,28,12
1290,'I've really got to hand it to the undertaker - he looks absolutely death-like.',1.3687943262411348,0.0487028784214859,141,96,38,7
1291,Hah – he finally reaped what he sowed!,1.3687943262411348,0.053652175906543,141,101,28,12
1292,"Now, we'll never rest in peace.",1.3687943262411348,0.0526995147692359,141,100,30,11
1293,He dug his own grave.,1.3687943262411348,0.0526995147692359,141,100,30,11
1294,He just laughed when I told him your rhubarb pie would be the death of him.,1.3687943262411348,0.049732157495244,141,97,36,8
1295,Irony is dead,1.3687943262411348,0.0545882139486203,141,102,26,13
1296,"The lipstick is a nice touch, but I would have gone with a darker pink.",1.3687943262411348,0.0526995147692359,141,100,30,11
1297,"This is so meta, Harold.",1.3687943262411348,0.053652175906543,141,101,28,12
1298,It was him or us.,1.3687943262411348,0.0573046635962685,141,105,20,16
1299,So I guess Keith Richards won't ever die.,1.3687943262411348,0.0590462421756791,141,107,16,18
1300,"Whew, that's a scythe of relief.",1.3687943262411348,0.0555084698464484,141,103,24,14
1301,I told you we should have saved more for our retirement.,1.3680555555555556,0.0528394672799222,144,103,29,12
1302,"He was a great surgeon, but had a warped sense of humor.",1.3680555555555556,0.0563960077569889,144,107,21,16
1303,"Even Death. What's next, taxes ?",1.3680555555555556,0.0509682166470024,144,101,33,10
1304,He took too much business from big pharma.,1.3680555555555556,0.0528394672799222,144,103,29,12
1305,"And, of course, of the two it had to be Death not Taxes!",1.3661971830985915,0.0578291336125645,142,107,18,17
1306,All he ever did was take.,1.3661971830985915,0.053336273679782,142,102,28,12
1307,I never thought he would go first.,1.364963503649635,0.0495535157590579,137,94,36,7
1308,"Bill, call the Moore’s. Tonight we’re gonna party like it’s 1959.",1.3643410852713178,0.0538466821296504,129,91,29,9
1309,Will you got out of that coffin and stop scaring the customers with that get-up; I'm trying to make a sale here.,1.3643410852713178,0.056050987844882,129,93,25,11
1310,I told him to stop touching himself.,1.3642857142857143,0.051901870297333,140,99,31,10
1311,Isn't that a double negative?,1.3642857142857143,0.0509021533674399,140,98,33,9
